grant_id,org_city,cruz,status,org_name,org_state,state_party,award_type,nsf_total_budget,usaspending_obligated,usaspending_outlaid,estimated_budget,estimated_outlays,estimated_remaining
2400314,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,800000,800000,335220.98,800000,335220.98,464779.02
2400337,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,369924,NA,NA,369924,84373.07671232877,285550.92328767123
2401080,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,1000000,NA,NA,1000000,199452.05479452055,800547.9452054794
2401393,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,539953,539953,0,539953,0,539953
2402543,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,946895,NA,NA,946895,236075.19178082192,710819.8082191781
2402958,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,950000,750000,93319.75,950000,93319.75,856680.25
2403254,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,599999,NA,NA,599999,124520.3404109589,475478.6595890411
2403400,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,600000,NA,NA,600000,124520.54794520549,475479.4520547945
2403558,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,195118,65040,362.46,195118,362.46,194755.54
2403592,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,510000,NA,NA,510000,148458.90410958903,361541.09589041094
2404202,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,520000,520000,125858.91,520000,125858.91,394141.08999999997
2404470,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,514000,NA,NA,514000,185585.00914076783,328414.99085923214
2404970,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,473998,473998,117341.49,473998,117341.49,356656.51
2405476,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,597224,NA,NA,597224,165410.30347349177,431813.6965265082
2407006,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,540000,313202,103251.27,540000,103251.27,436748.73
2407277,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,496041,496041,75540.51,496041,75540.51,420500.49
2407484,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,186929,NA,NA,186929,72618.67001828154,114310.32998171846
2408493,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,461224,461224,53713.91,461224,53713.91,407510.08999999997
2409276,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,1800000,0,0,1800000,0,1800000
2409284,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,514702,585274,44825.1,585274,44825.1,540448.9
2409941,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,900000,900000,220635.75,900000,220635.75,679364.25
2410899,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,231362,74296,0,231362,0,231362
2411153,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,330000,330000,0,330000,0,330000
2413062,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,987566,987566,70870.85,987566,70870.85,916695.15
2413248,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,139999,NA,NA,139999,42613.95521023766,97385.04478976234
2413969,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,715774,715774,64968.1,715774,64968.1,650805.9
2414382,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,926511,926511,59317,926511,59317,867194
2414576,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,1389411,1389411,333351.34,1389411,333351.34,1056059.66
2415226,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,200000,150000,40736.89,200000,40736.89,159263.11
2416599,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,304007,304007,3302.35,304007,3302.35,300704.65
2418938,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,399674,NA,NA,399674,121655.7970749543,278018.2029250457
2419464,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,778024,NA,NA,778024,236820.8336380256,541203.1663619744
2420710,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,271096,NA,NA,271096,165628.51506849314,105467.48493150686
2421382,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,567113,NA,NA,567113,283556.5,283556.5
2425161,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,10000,10000,9999.47,10000,9999.47,0.5300000000006548
2425350,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,300000,300000,0,300000,0,300000
2425858,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,300000,NA,NA,300000,149794.23868312757,150205.76131687243
2426162,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,281385,281385,0,281385,0,281385
2426363,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,500000,NA,NA,500000,311088.295687885,188911.70431211498
2427172,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,389999,NA,NA,389999,108016.17641681901,281982.823583181
2427558,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,180000,NA,NA,180000,54789.76234003656,125210.23765996343
2431137,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,353992,NA,NA,353992,45190.46808510638,308801.5319148936
2436343,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,569051,NA,NA,569051,157607.36106032907,411443.6389396709
2436358,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,50000,NA,NA,50000,45741.758241758245,4258.241758241755
2436722,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,376781,NA,NA,376781,72669.82723948812,304111.17276051186
2437344,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,371172,272400,36874.96,371172,36874.96,334297.04
2438025,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,442478,NA,NA,442478,239751.45404663924,202726.54595336076
2439755,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,25000,25000,24835.45,25000,24835.45,164.54999999999927
2440163,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,400000,400000,113243.89,400000,113243.89,286756.11
2442522,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,770945,152033,0,770945,0,770945
2444526,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,39375,NA,NA,39375,9722.222222222223,29652.777777777777
2446260,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,17174,17174,0,17174,0,17174
2452346,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,300000,300000,0,300000,0,300000
2452553,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,50000,50000,0,50000,0,50000
2452649,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,300000,300000,0,300000,0,300000
2453395,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,630000,630000,0,630000,0,630000
2453970,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,539134,539134,0,539134,0,539134
2501451,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,50000,NA,NA,50000,16620.879120879123,33379.12087912088
2502332,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,839500,NA,NA,839500,23000,816500
2502740,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,135000,135000,0,135000,0,135000
2505876,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,300000,300000,0,300000,0,300000
2506216,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,50000,50000,0,50000,0,50000
2510949,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,200000,200000,0,200000,0,200000
2512091,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,350026,350026,0,350026,0,350026
2514382,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,17000,NA,NA,17000,8406.593406593407,8593.406593406593
2516857,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,625000,144670,19670,625000,19670,605330
2524616,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,20000,20000,0,20000,0,20000
2525377,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,137592,NA,NA,137592,54250.56,83341.44
2526488,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,50000,NA,NA,50000,16620.879120879123,33379.12087912088
2528517,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,575000,NA,NA,575000,176586.29441624365,398413.7055837563
2528522,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Continuing Grant,500290,173917,2316.94,500290,2316.94,497973.06
2531008,LOS ANGELES,,🔄 Possibly Reinstated,University of California-Los Angeles,CA,D,Standard Grant,798840,NA,NA,798840,0,798840
2204559,ATLANTA,,❌ Terminated,"Georgia State University Research Foundation, Inc.",GA,R,Standard Grant,1000000,1000000,688825.93,1000000,688825.93,311174.06999999995
2300608,COLLEGE PARK,,❌ Terminated,American Physical Society,MD,D,Standard Grant,925207,NA,NA,925207,967690.9948979592,-42483.99489795917
2000713,BOSTON,,🔄 Possibly Reinstated,Northeastern University,MA,D,Continuing Grant,1434260,1632421,0,1632421,0,1632421
2022981,BOWIE,,🔄 Possibly Reinstated,Bowie State University,MD,D,Standard Grant,1000002,NA,NA,1000002,1015070.5232876713,-15068.523287671269
2040378,CAMBRIDGE,,🔄 Possibly Reinstated,Harvard University,MA,D,Continuing Grant,336000,NA,NA,336000,340190.4761904762,-4190.476190476213
2136375,FAIRFAX,,🔄 Possibly Reinstated,George Mason University,VA,R,Standard Grant,298713,298713,286577.21,298713,286577.21,12135.789999999979
1231319,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Cooperative Agreement,19971962,44434393,12633418.68,44434393,12633418.68,31800974.32
1661201,WEST LAFAYETTE,,❌ Terminated,Purdue University,IN,R,Continuing Grant,555089,555089,42450.58,555089,42450.58,512638.42
1712692,AUBURN,,❌ Terminated,Auburn University,AL,R,Continuing Grant,4999995,NA,NA,4999995,5035709.25,-35714.25
1723165,CORPUS CHRISTI,,❌ Terminated,Texas A&M University Corpus Christi,TX,R,Continuing Grant,516072,614061,216079.98,614061,216079.98,397981.02
1723209,NEW YORK,,❌ Terminated,CUNY City College,NY,D,Continuing Grant,2315184,NA,NA,2315184,2331362.784067086,-16178.784067085944
1723245,EL PASO,,❌ Terminated,University of Texas at El Paso,TX,R,Continuing Grant,1137520,1262377,552103.44,1262377,552103.44,710273.56
1736019,SAN JUAN,,❌ Terminated,University of Puerto Rico Medical Sciences Campus,PR,,Continuing Grant,5000000,5100000,2093397.65,5100000,2093397.65,3006602.35
1743117,SANTA CRUZ,,🔄 Possibly Reinstated,University of California-Santa Cruz,CA,D,Standard Grant,850000,NA,NA,1420207,1371100.219103047,49106.780896953074
1761287,NEW ORLEANS,,❌ Terminated,Xavier University of Louisiana,LA,R,Standard Grant,844448,NA,NA,1013337,1021660.0965092402,-8323.096509240218
1817314,COLUMBUS,,❌ Terminated,"OHIO STATE UNIVERSITY, THE",OH,R,Continuing Grant,4500000,4695442,2463357.35,4695442,2463357.35,2232084.65
1817519,COLUMBUS,,🔄 Possibly Reinstated,Columbus State University,GA,R,Continuing Grant,3000000,NA,NA,3000000,2881455.399061033,118544.60093896696
1817537,MANHATTAN,,❌ Terminated,Kansas State University,KS,D,Continuing Grant,3000000,2999999,1598813.65,3000000,1598813.65,1401186.35
1820536,RALEIGH,,❌ Terminated,North Carolina State University,NC,D,Continuing Grant,779232,930081,539583.85,930081,539583.85,390497.15
1820538,GREENSBORO,,❌ Terminated,North Carolina Agricultural & Technical State University,NC,D,Continuing Grant,761280,761280,195753.95,761280,195753.95,565526.05
1820582,CHARLOTTE,,❌ Terminated,University of North Carolina at Charlotte,NC,D,Continuing Grant,663163,NA,NA,992789,1000646.4515235457,-7857.451523545664
1820875,MERCED,,🔄 Possibly Reinstated,University of California - Merced,CA,D,Continuing Grant,621039,NA,NA,621039,596498.7265258216,24540.273474178393
1820876,FRESNO,,🔄 Possibly Reinstated,California State University-Fresno Foundation,CA,D,Continuing Grant,166586,278029,140196.38,278029,140196.38,137832.62
1820886,SANTA BARBARA,,🔄 Possibly Reinstated,University of California-Santa Barbara,CA,D,Continuing Grant,1264017,1264017,486305.68,1264017,486305.68,777711.3200000001
1820895,CAMARILLO,,🔄 Possibly Reinstated,California State University Channel Islands,CA,D,Continuing Grant,240055,NA,NA,528260,507385.8763693271,20874.123630672926
1820971,SALISBURY,,❌ Terminated,Salisbury University,MD,D,Standard Grant,150291,317879,173200.72,317879,173200.72,144678.28
1820975,COLLEGE PARK,,❌ Terminated,"University of Maryland, College Park",MD,D,Continuing Grant,697013,NA,NA,812798,819557.2349272349,-6759.234927234938
1820984,BALTIMORE,,❌ Terminated,University of Maryland Baltimore County,MD,D,Continuing Grant,1294170,1512798,816507.23,1512798,816507.23,696290.77
1821298,ATLANTA,,❌ Terminated,Georgia Tech Applied Research Corporation,GA,R,Continuing Grant,936697,936697,396105.4,936697,396105.4,540591.6
1821510,BOSTON,,❌ Terminated,Trustees of Boston University,MA,D,Continuing Grant,358744,NA,NA,419925,422188.2773631841,-2263.277363184083
1821684,EVANSTON,,❌ Terminated,Northwestern University,IL,D,Continuing Grant,1378170,1378170,657335.57,1378170,657335.57,720834.43
1824015,RICHMOND,,❌ Terminated,Virginia Commonwealth University,VA,R,Cooperative Agreement,2999676,2999676,1361685.85,2999676,1361685.85,1637990.15
1824260,TEMPE,,❌ Terminated,Arizona State University,AZ,D,Cooperative Agreement,2999743,2999743,1457870.35,2999743,1457870.35,1541872.65
1826738,BATON ROUGE,,❌ Terminated,Louisiana State University,LA,R,Continuing Grant,629245,NA,NA,629245,634443.223874432,-5198.223874432035
1826745,EL PASO,,❌ Terminated,University of Texas at El Paso,TX,R,Continuing Grant,4000000,NA,NA,4796618,4836015.273100616,-39397.27310061641
1826763,LEXINGTON,,❌ Terminated,University of Kentucky Research Foundation,KY,D,Continuing Grant,3500000,NA,NA,3500000,3528747.433264887,-28747.43326488696
1826826,BATON ROUGE,,❌ Terminated,Louisiana State University,LA,R,Continuing Grant,2499999,2499999,1436306.83,2499999,1436306.83,1063692.17
1826954,NASHVILLE,,❌ Terminated,Tennessee State University,TN,R,Continuing Grant,2549230,NA,NA,2549230,2570168.2340862425,-20938.234086242504
1834516,ROCHESTER,,❌ Terminated,Rochester Institute of Tech,NY,D,Cooperative Agreement,873349,870298,462267.72,873349,462267.72,411081.28
1834518,WASHINGTON,,❌ Terminated,Association of Public and Land-Grant Universities,DC,,Cooperative Agreement,3508885,5758764,3027330.21,5758764,3027330.21,2731433.79
